=Epoch=Steps=Loss
312=6=80=1.845319151878357
313=6=90=1.138916254043579
314=6=100=1.0852117538452148
315=6=110=1.4434843063354492
316=6=120=0.7017539143562317
317=6=130=0.732411801815033
318=6=140=2.6522936820983887
319=6=150=1.3216687440872192
320=6=160=1.4930468797683716
321=6=170=1.2994588613510132
322=6=180=1.2737717628479004
323=6=190=0.9159526824951172
324=6=200=0.6251217126846313
325=6=210=0.7228597402572632
326=6=220=1.419273853302002
327=6=230=1.1949477195739746
328=6=240=1.0814557075500488
329=6=250=0.9061315059661865
330=6=260=1.097726821899414
331=6=270=1.148924469947815
332=6=280=1.3708407878875732
333=6=290=2.063467264175415
334=6=300=1.879652976989746
335=6=310=1.310735821723938
336=6=320=1.0426565408706665
337=6=330=1.8662196397781372
338=6=340=1.4015532732009888
339=6=350=2.131300926208496
340=6=360=1.4753402471542358
341=6=370=1.9667524099349976
342=6=380=2.229424238204956
343=6=390=2.1374826431274414
344=6=400=0.8531303405761719
345=6=410=2.16904354095459
346=6=420=0.7769876718521118
347=6=430=1.6937669515609741
348=6=440=2.1796321868896484
349=6=450=1.6032482385635376
350=6=460=1.8411576747894287
351=6=470=1.149566650390625
352=6=480=1.5341461896896362
353=7=0=0.7938787937164307
354=7=10=0.7140491604804993
355=7=20=1.4671897888183594
356=7=30=0.4436834156513214
357=7=40=0.8989279270172119
358=7=50=2.6095471382141113
359=7=60=0.749180793762207
360=7=70=1.5675755739212036
361=7=80=2.392144203186035
362=7=90=1.0914076566696167
363=7=100=0.8401626944541931
364=7=110=0.7809904217720032
365=7=120=1.0495350360870361
366=7=130=1.0229051113128662
367=7=140=1.4295594692230225
368=7=150=2.0095295906066895
369=7=160=2.47337007522583
370=7=170=1.1922801733016968
371=7=180=1.0562446117401123
372=7=190=0.9199764132499695
373=7=200=1.1145604848861694
374=7=210=1.7431154251098633
375=7=220=1.1682723760604858
376=7=230=2.036162853240967
377=7=240=1.0770243406295776
378=7=250=1.4977151155471802
379=7=260=0.7303541898727417
380=7=270=1.5194698572158813
381=7=280=1.7437227964401245
382=7=290=2.1428887844085693
383=7=300=1.6423507928848267
384=7=310=1.5571264028549194
385=7=320=0.81112140417099
386=7=330=0.8652677536010742
387=7=340=2.8496227264404297
388=7=350=1.4346511363983154
389=7=360=1.3916690349578857
390=7=370=0.935505747795105
391=7=380=1.399868130683899
392=7=390=1.0143262147903442
393=7=400=1.8207024335861206
394=7=410=0.9752098321914673
395=7=420=1.1306250095367432
396=7=430=0.9659667015075684
397=7=440=1.7237735986709595
398=7=450=1.055782437324524
399=7=460=1.5856282711029053
400=7=470=0.7825233340263367
401=7=480=1.2903907299041748
402=8=0=1.0726004838943481
403=8=10=0.7242788672447205
404=8=20=1.323810338973999
405=8=30=1.538142442703247
406=8=40=1.8531765937805176
407=8=50=0.7609753608703613
408=8=60=1.8115638494491577
409=8=70=0.585176944732666
410=8=80=1.4757007360458374
411=8=90=0.9512747526168823
412=8=100=0.9152160882949829
413=8=110=2.6660304069519043
414=8=120=0.8775956034660339
415=8=130=1.327926754951477
416=8=140=1.9528499841690063
417=8=150=0.9654117822647095
418=8=160=1.4331501722335815
419=8=170=1.3631761074066162
420=8=180=2.072627067565918
421=8=190=2.371469020843506
422=8=200=0.8369912505149841
423=8=210=1.4739718437194824
424=8=220=0.6833962202072144
425=8=230=1.5732879638671875
426=8=240=2.537548542022705
427=8=250=2.353071689605713
428=8=260=0.693128764629364
429=8=270=0.911203145980835
430=8=280=1.3681999444961548
431=8=290=1.4621293544769287
432=8=300=1.1266005039215088
433=8=310=0.9442397356033325
434=8=320=1.0373133420944214
435=8=330=1.5262764692306519
436=8=340=1.4142582416534424
437=8=350=1.3309502601623535
438=8=360=1.2901804447174072
439=8=370=1.080626368522644
440=8=380=1.8307230472564697
441=8=390=1.2795790433883667
442=8=400=1.27715265750885
443=8=410=0.803646445274353
444=8=420=0.9077358841896057
445=8=430=0.7578369379043579
446=8=440=0.4611671268939972
447=8=450=1.4899400472640991
448=8=460=1.8325350284576416
449=8=470=1.220569372177124
450=8=480=0.9032605886459351
451=9=0=1.3284655809402466
452=9=10=1.5585167407989502
453=9=20=0.5630510449409485
454=9=30=1.0038647651672363
455=9=40=0.9202188849449158
456=9=50=1.2229321002960205
457=9=60=1.6685428619384766
458=9=70=0.6679667234420776
459=9=80=1.2870968580245972
460=9=90=0.9305229783058167
461=9=100=1.1443697214126587
462=9=110=0.789556622505188
463=9=120=1.4738086462020874
464=9=130=1.4914931058883667
465=9=140=1.2135708332061768
466=9=150=0.5894814729690552
467=9=160=1.0448627471923828
468=9=170=1.650854468345642
469=9=180=0.8164450526237488
470=9=190=1.6593906879425049
471=9=200=0.6329829096794128
472=9=210=1.3646348714828491
473=9=220=0.549534261226654
474=9=230=1.1213290691375732
475=9=240=1.7489197254180908
476=9=250=1.3322718143463135
477=9=260=0.8915976285934448
478=9=270=0.940028190612793
479=9=280=1.3678481578826904
480=9=290=0.930159330368042
481=9=300=2.954636573791504
482=9=310=1.6621546745300293
483=9=320=0.8394975066184998
484=9=330=1.5907737016677856
485=9=340=1.3515093326568604
486=9=350=2.1353111267089844
487=9=360=0.885640025138855
488=9=370=1.851455807685852
489=9=380=0.8988641500473022
490=9=390=1.6132104396820068
491=9=400=1.361240029335022
492=9=410=1.7839747667312622
493=9=420=0.7670730948448181
494=9=430=2.0828964710235596
495=9=440=0.5934019088745117
496=9=450=0.7628501653671265
497=9=460=1.3734352588653564
498=9=470=1.1272680759429932
499=9=480=1.9101619720458984
500=10=0=0.7107965350151062
501=10=10=0.6133586168289185
502=10=20=1.7846745252609253
503=10=30=0.8855403661727905
504=10=40=1.3871756792068481
505=10=50=1.3193281888961792
506=10=60=1.0850048065185547
507=10=70=0.574583113193512
508=10=80=0.676995575428009
509=10=90=0.49723151326179504
510=10=100=1.4216960668563843
511=10=110=1.2762997150421143
512=10=120=1.2617870569229126
513=10=130=2.1556050777435303
514=10=140=0.3835732638835907
515=10=150=1.5279721021652222
516=10=160=1.0322424173355103
517=10=170=0.8123767971992493
518=10=180=1.7038055658340454
519=10=190=2.1442370414733887
520=10=200=0.7987467050552368
521=10=210=1.904056429862976
522=10=220=0.918795645236969
523=10=230=0.7871273756027222
524=10=240=1.3527544736862183
525=10=250=1.4035618305206299
526=10=260=0.8473221659660339
527=10=270=1.2477295398712158
528=10=280=0.620354413986206
529=10=290=0.9971829652786255
530=10=300=1.3878324031829834
531=10=310=1.3299736976623535
532=10=320=1.4517284631729126
533=10=330=1.2931907176971436
534=10=340=1.9415464401245117
535=10=350=1.3641626834869385
536=10=360=1.4576672315597534
537=10=370=1.1861348152160645
538=10=380=1.3279931545257568
539=10=390=1.5278631448745728
540=10=400=1.3790278434753418
541=10=410=1.7187734842300415
542=10=420=0.9492114782333374
543=10=430=0.9633135795593262
544=10=440=0.8115280866622925
545=10=450=1.227262020111084
546=10=460=1.3953800201416016
547=10=470=2.3305723667144775
548=10=480=1.537807822227478
549=11=0=0.7026192545890808
550=11=10=1.1415965557098389
551=11=20=0.4610373377799988
552=11=30=1.3204221725463867
553=11=40=1.2485946416854858
554=11=50=1.0342551469802856
555=11=60=1.9888689517974854
556=11=70=1.437435269355774
557=11=80=1.0812339782714844
558=11=90=0.6864773035049438
559=11=100=1.0421258211135864
560=11=110=1.1639987230300903
561=11=120=0.6866582036018372
562=11=130=1.5437909364700317
563=11=140=0.9113901853561401
564=11=150=1.110752820968628
565=11=160=0.560879647731781
566=11=170=1.773859977722168
567=11=180=0.46211308240890503
568=11=190=0.6055067777633667
569=11=200=1.1525167226791382
570=11=210=0.6385874152183533
571=11=220=0.8824934363365173
572=11=230=0.8405455946922302
573=11=240=1.809043526649475
574=11=250=0.9136265516281128
575=11=260=0.8436836004257202
576=11=270=0.8621586561203003
577=11=280=1.1083358526229858
578=11=290=0.7747642993927002
579=11=300=1.2218395471572876
580=11=310=1.5211509466171265
581=11=320=1.8977210521697998
582=11=330=0.4526633322238922
583=11=340=0.7560239434242249
584=11=350=0.7441208958625793
585=11=360=2.1434519290924072
586=11=370=1.2615097761154175
587=11=380=1.36164128780365
588=11=390=1.0825165510177612
589=11=400=1.074162244796753
590=11=410=0.8100661635398865
591=11=420=1.1445128917694092
592=11=430=1.1502577066421509
593=11=440=1.6355819702148438
594=11=450=1.4225900173187256
595=11=460=0.789239227771759
596=11=470=1.3128901720046997
597=11=480=1.0471194982528687
598=12=0=0.6710101366043091
599=12=10=0.9859709739685059
600=12=20=0.6930717825889587
601=12=30=1.580741047859192
602=12=40=1.2138075828552246
603=12=50=1.85127592086792
604=12=60=1.5320708751678467
605=12=70=1.4847017526626587
606=12=80=0.859917163848877
607=12=90=1.5294321775436401
608=12=100=0.7856440544128418
609=12=110=1.0395848751068115
610=12=120=0.6598761081695557
611=12=130=0.8706635236740112
612=12=140=1.127732276916504
613=12=150=1.396432638168335
614=12=160=1.6966909170150757
615=12=170=0.7093254923820496
616=12=180=1.2761868238449097
617=12=190=1.0161221027374268
618=12=200=0.8468348979949951
619=12=210=0.7109697461128235
620=12=220=1.3804079294204712
621=12=230=0.7777034044265747
622=12=240=0.6480587124824524
623=12=250=0.6234596967697144
624=12=260=0.9834636449813843
625=12=270=1.0560287237167358
626=12=280=0.7974241971969604
627=12=290=0.5936518907546997
628=12=300=0.8928159475326538
629=12=310=0.9432286024093628
630=12=320=1.1923353672027588
631=12=330=1.7742196321487427
632=12=340=1.4974242448806763
633=12=350=1.1777790784835815
634=12=360=1.1120240688323975
635=12=370=0.8971439599990845
636=12=380=1.252874732017517
637=12=390=1.3444032669067383
638=12=400=0.8051418662071228
639=12=410=1.056723952293396
640=12=420=2.233771562576294
641=12=430=0.8548429608345032
642=12=440=1.5306369066238403
643=12=450=1.1001983880996704
644=12=460=0.853024959564209
645=12=470=0.8545717597007751
646=12=480=2.1251561641693115
647=13=0=2.099569082260132
648=13=10=0.4484880864620209
649=13=20=0.6711696982383728
650=13=30=1.5310797691345215
651=13=40=0.5328757166862488
652=13=50=0.6088334321975708
653=13=60=0.6556552648544312
654=13=70=0.6970922946929932
655=13=80=1.272150993347168
656=13=90=1.2292921543121338
657=13=100=0.8029943704605103
658=13=110=1.0268099308013916
659=13=120=1.2274054288864136
660=13=130=1.4640874862670898
661=13=140=0.670193612575531
662=13=150=0.68183833360672
663=13=160=1.0937151908874512
664=13=170=1.2888824939727783
665=13=180=0.8189631700515747
666=13=190=0.7536866664886475
667=13=200=0.7031555771827698
668=13=210=1.2220032215118408
669=13=220=0.6783296465873718
670=13=230=1.0165802240371704
671=13=240=0.8527586460113525
672=13=250=0.8253264427185059
673=13=260=0.9187767505645752
674=13=270=1.0949643850326538
675=13=280=1.0585871934890747
676=13=290=1.2387254238128662
677=13=300=0.9909133315086365
678=13=310=1.1487079858779907
679=13=320=1.0127507448196411
680=13=330=1.325661301612854
681=13=340=0.6301888227462769
682=13=350=1.2281770706176758
683=13=360=1.685184121131897
684=13=370=0.5767873525619507
685=13=380=1.6182948350906372
686=13=390=0.7550683617591858
687=13=400=0.7618685960769653
688=13=410=0.5499894618988037
689=13=420=1.3562604188919067
690=13=430=0.6873668432235718
691=13=440=1.0041967630386353
692=13=450=2.3019063472747803
693=13=460=0.9328883290290833
694=13=470=1.1896809339523315
695=13=480=1.1879229545593262
696=14=0=1.3674602508544922
697=14=10=1.9348677396774292
698=14=20=0.9306599497795105
699=14=30=2.1376612186431885
700=14=40=1.5568228960037231
701=14=50=0.8730788230895996
702=14=60=1.6870474815368652
703=14=70=1.6022522449493408
704=14=80=0.7503944635391235
705=14=90=1.2184876203536987
706=14=100=0.6896308660507202
707=14=110=1.8372687101364136
708=14=120=0.8163915872573853
709=14=130=1.3314064741134644
710=14=140=0.6703939437866211
711=14=150=1.2146700620651245
712=14=160=0.7459673881530762
713=14=170=0.504375159740448
714=14=180=1.242022156715393
715=14=190=0.881175696849823
716=14=200=0.8456131219863892
717=14=210=0.6081758141517639
718=14=220=0.8915607929229736
719=14=230=0.9091967344284058
720=14=240=1.2418787479400635
721=14=250=1.0453001260757446
722=14=260=0.8432349562644958
723=14=270=0.9688177704811096
724=14=280=0.706152081489563
725=14=290=0.7273239493370056
726=14=300=0.7841759324073792
727=14=310=1.4179503917694092
728=14=320=2.69572377204895
729=14=330=0.5659803152084351
730=14=340=1.281427264213562
731=14=350=0.7114924788475037
732=14=360=0.6911054849624634
733=14=370=0.8847059011459351
734=14=380=0.8266018033027649
735=14=390=0.9464215636253357
736=14=400=1.1311075687408447
737=14=410=0.749039351940155
738=14=420=1.3008641004562378
739=14=430=1.197375774383545
740=14=440=1.3801074028015137
741=14=450=0.9139806628227234
742=14=460=1.1284512281417847
743=14=470=0.6786704063415527
744=14=480=1.0899714231491089
745=15=0=1.0982331037521362
746=15=10=1.5833017826080322
747=15=20=2.0925261974334717
748=15=30=0.6841450929641724
749=15=40=0.8409983515739441
750=15=50=1.0271999835968018
751=15=60=0.912675678730011
752=15=70=0.45217105746269226
753=15=80=1.2182272672653198
754=15=90=1.0277695655822754
755=15=100=0.49978142976760864
756=15=110=0.6405673623085022
757=15=120=0.6516798734664917
758=15=130=1.0071079730987549
759=15=140=0.6693949103355408
760=15=150=0.4154408574104309
761=15=160=0.835306704044342
762=15=170=0.898798406124115
763=15=180=1.389617681503296
764=15=190=0.588595449924469
765=15=200=0.604264497756958
766=15=210=0.4639667868614197
767=15=220=1.3020715713500977
768=15=230=1.0629117488861084
769=15=240=1.0719209909439087
770=15=250=0.5782901048660278
771=15=260=0.9130710959434509
772=15=270=1.1207963228225708
773=15=280=0.7503781318664551
774=15=290=1.048588514328003
775=15=300=0.649734616279602
776=15=310=1.6359046697616577
777=15=320=0.9945856332778931
778=15=330=0.9551540613174438
779=15=340=1.2321960926055908
780=15=350=0.8763518333435059
781=15=360=1.1094238758087158
782=15=370=0.7654938697814941
783=15=380=1.4341695308685303
784=15=390=1.0194114446640015
785=15=400=0.724871039390564
786=15=410=0.6247262358665466
787=15=420=1.1859757900238037
788=15=430=1.4150506258010864
789=15=440=0.9807878732681274
790=15=450=0.7510365843772888
791=15=460=2.021165132522583
792=15=470=1.0063610076904297
793=15=480=0.659389853477478
794=16=0=0.6802252531051636
795=16=10=0.836497962474823
796=16=20=1.3322702646255493
797=16=30=1.081755518913269
798=16=40=0.6107384562492371
799=16=50=1.2085659503936768
800=16=60=0.9178052544593811
801=16=70=0.8732092380523682
802=16=80=0.5074432492256165
803=16=90=1.0325173139572144
804=16=100=1.1777663230895996
805=16=110=1.326099157333374
806=16=120=0.8627048134803772
807=16=130=0.4888993203639984
808=16=140=0.747185230255127
809=16=150=1.6156742572784424
810=16=160=0.6926224827766418
811=16=170=0.7347607612609863
812=16=180=1.9289805889129639
813=16=190=0.665049135684967
814=16=200=0.6263208985328674
815=16=210=0.7090510725975037
816=16=220=0.5222405791282654
817=16=230=0.8373595476150513
818=16=240=0.9640017151832581
819=16=250=0.6032648086547852
820=16=260=1.2112008333206177
821=16=270=0.7104824185371399
822=16=280=1.2169080972671509
823=16=290=0.8745708465576172
824=16=300=0.651836097240448
825=16=310=0.9416674375534058
826=16=320=1.336345911026001
827=16=330=0.5935176014900208
828=16=340=0.4980595111846924
829=16=350=0.4527682363986969
830=16=360=1.067585825920105
831=16=370=1.0749239921569824
832=16=380=1.3570524454116821
833=16=390=1.1014398336410522
834=16=400=1.5983961820602417
835=16=410=0.7828857898712158
836=16=420=1.5877858400344849
837=16=430=0.6217779517173767
838=16=440=0.670764148235321
839=16=450=0.5003967881202698
840=16=460=1.03180730342865
841=16=470=0.7195776700973511
842=16=480=0.5373942852020264
843=17=0=0.8490726351737976
844=17=10=1.2660120725631714
845=17=20=1.0818819999694824
846=17=30=1.209497094154358
847=17=40=0.6862553358078003
848=17=50=0.8940545916557312
849=17=60=0.5341991186141968
850=17=70=0.8905924558639526
851=17=80=1.722308874130249
852=17=90=0.756777822971344
853=17=100=1.092850685119629
854=17=110=0.36175644397735596
855=17=120=0.7550838589668274
856=17=130=0.8345467448234558
857=17=140=1.269005537033081
858=17=150=1.2023849487304688
859=17=160=1.0295857191085815
860=17=170=0.5935627222061157
861=17=180=0.9601587057113647
862=17=190=1.297734022140503
863=17=200=1.4411510229110718
864=17=210=1.1461840867996216
865=17=220=0.956017017364502
866=17=230=1.3581181764602661
867=17=240=1.164820909500122
868=17=250=0.8670468926429749
869=17=260=0.8470569252967834
870=17=270=1.399457573890686
871=17=280=0.6842260360717773
872=17=290=0.7311911582946777
873=17=300=0.9100727438926697
874=17=310=0.7001222372055054
875=17=320=0.8336396217346191
876=17=330=0.6939888596534729
877=17=340=0.8045474290847778
878=17=350=0.6720930933952332
879=17=360=0.8148301839828491
880=17=370=0.6174914240837097
881=17=380=1.0207810401916504
882=17=390=1.5978341102600098
883=17=400=0.7817456722259521
884=17=410=0.8398653268814087
885=17=420=1.0752604007720947
886=17=430=0.6006479263305664
887=17=440=1.044472336769104
888=17=450=0.7169565558433533
889=17=460=0.9361755847930908
890=17=470=0.8035062551498413
891=17=480=1.214464783668518
892=18=0=0.770382285118103
893=18=10=0.6677212715148926
894=18=20=0.6461358666419983
895=18=30=0.402831494808197
896=18=40=0.612669050693512
897=18=50=1.78462815284729
898=18=60=0.7148016691207886
899=18=70=0.6658985018730164
900=18=80=0.5319645404815674
901=18=90=0.7135162353515625
902=18=100=0.760944664478302
903=18=110=1.7962287664413452
904=18=120=1.1931995153427124
905=18=130=1.0731171369552612
906=18=140=1.1243342161178589
907=18=150=1.0912455320358276
908=18=160=0.7569899559020996
909=18=170=0.6329755783081055
910=18=180=1.413696050643921
911=18=190=1.3857616186141968
912=18=200=0.6066892743110657
913=18=210=0.8988350629806519
914=18=220=0.6053610444068909
915=18=230=1.1651451587677002
916=18=240=0.8161472678184509
917=18=250=1.3366464376449585
918=18=260=0.3975795805454254
919=18=270=0.8376085162162781
920=18=280=0.7665221691131592
921=18=290=0.74444979429245
922=18=300=0.690832793712616
923=18=310=0.7307139039039612
924=18=320=0.5467334985733032
925=18=330=0.7918984889984131
926=18=340=0.4358200430870056
927=18=350=1.088096022605896
928=18=360=1.4818695783615112
929=18=370=0.6425647735595703
930=18=380=0.4366675913333893
931=18=390=1.0130738019943237
932=18=400=0.676325798034668
933=18=410=1.0966980457305908
934=18=420=0.7628681659698486
935=18=430=0.6698760986328125
936=18=440=0.5844382643699646
937=18=450=1.0123682022094727
938=18=460=1.400894284248352
939=18=470=1.4810082912445068
940=18=480=0.4934872090816498
941=19=0=1.036899209022522
942=19=10=0.7152133584022522
943=19=20=0.5810114741325378
944=19=30=0.518710196018219
